name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc001hfy.3	chr1	+	207669472	207815110	207669612	207812754	39	207669472,207679248,207680058,207684913,207696955,207700097,207700365,207702060,207724079,207725308,207726096,207731882,207734083,207737208,207737476,207739182,207741168,207742403,207743191,207748939,207751149,207753584,207753855,207755262,207757993,207760730,207762019,207780595,207782634,207785021,207785283,207787748,207789919,207791415,207793224,207795317,207796337,207803861,207812741,	207669733,207679428,207680158,207684999,207697354,207700274,207700468,207702146,207724298,207725488,207726196,207731968,207734482,207737385,207737579,207739268,207741387,207742583,207743291,207749025,207751548,207753761,207753958,207755348,207758221,207760910,207762119,207780681,207783033,207785198,207785386,207787834,207790147,207791592,207793410,207795341,207796413,207803966,207815110,	NP_000564	uc001hfy.3
uc021pij.1	chr1	+	207669472	207815110	207669612	207812754	39	207669472,207679248,207680058,207684913,207696955,207700097,207700365,207702060,207705524,207706753,207707541,207713325,207715526,207737208,207737476,207739182,207741168,207742403,207743191,207748939,207751149,207753584,207753855,207755262,207757993,207760730,207762019,207780595,207782634,207785021,207785283,207787748,207789919,207791415,207793224,207795317,207796337,207803861,207812741,	207669733,207679428,207680158,207684999,207697354,207700274,207700468,207702146,207705743,207706933,207707641,207713411,207715925,207737385,207737579,207739268,207741387,207742583,207743291,207749025,207751548,207753761,207753958,207755348,207758221,207760910,207762119,207780681,207783033,207785198,207785386,207787834,207790147,207791592,207793410,207795341,207796413,207803966,207815110,	NP_000564	uc021pij.1
uc001hfz.2	chr1	+	207818457	207891036	207818457	207818457	12	207818457,207850733,207851542,207857216,207860135,207867697,207870847,207871115,207872533,207874863,207888656,207890808,	207818675,207850913,207851642,207857302,207860285,207868096,207871024,207871218,207872619,207874963,207888742,207891036,		uc001hfz.2
uc001hga.4	chr1	+	207818457	207897036	207818578	207897030	12	207818457,207850733,207851542,207857216,207867697,207870847,207871115,207872533,207874863,207881522,207890808,207896962,	207818675,207850913,207851642,207857302,207868096,207871024,207871218,207872619,207874963,207881608,207891036,207897036,	Q2VPA4	uc001hga.4
uc001hgb.1	chr1	+	207850733	207898053	207850733	207850733	12	207850733,207851542,207857216,207867697,207870847,207871115,207872533,207874863,207888656,207890808,207896962,207897977,	207850913,207851642,207857302,207868096,207871024,207871218,207872619,207874963,207888742,207891036,207896986,207898053,		uc001hgb.1
uc001hgc.3	chr1	+	207925382	207968861	207925557	207963649	14	207925382,207930358,207930884,207932983,207934593,207940357,207940951,207941123,207943665,207956636,207958415,207958963,207963597,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207940996,207941168,207943707,207956675,207958451,207959027,207963690,207968861,	P15529	uc001hgc.3
uc001hgi.3	chr1	+	207925382	207968861	207925557	207963649	13	207925382,207930358,207930884,207932983,207934593,207940357,207941123,207943665,207956636,207958415,207958963,207963597,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207941168,207943707,207956675,207958451,207959027,207963690,207968861,	P15529-11	uc001hgi.3
uc001hgj.3	chr1	+	207925382	207968861	207925557	207966936	13	207925382,207930358,207930884,207932983,207934593,207940357,207940951,207941123,207943665,207956636,207958415,207958963,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207940996,207941168,207943707,207956675,207958451,207959027,207968861,	P15529-2	uc001hgj.3
uc001hgm.3	chr1	+	207925382	207968861	207925557	207966936	12	207925382,207930358,207930884,207932983,207934593,207940357,207941123,207943665,207956636,207958415,207958963,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207941168,207943707,207956675,207958451,207959027,207968861,	P15529-3	uc001hgm.3
uc001hgl.3	chr1	+	207925382	207968861	207925557	207963649	12	207925382,207930358,207930884,207932983,207934593,207940357,207943665,207956636,207958415,207958963,207963597,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207943707,207956675,207958451,207959027,207963690,207968861,	P15529-12	uc001hgl.3
uc001hgp.3	chr1	+	207925382	207968861	207925557	207966936	11	207925382,207930358,207930884,207932983,207934593,207940357,207943665,207956636,207958415,207958963,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207943707,207956675,207958451,207959027,207968861,	P15529-4	uc001hgp.3
uc001hgg.3	chr1	+	207925382	207968861	207925557	207966940	10	207925382,207930358,207930884,207932983,207934593,207940357,207943665,207956636,207958415,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207943707,207956675,207958451,207968861,	P15529-9	uc001hgg.3
uc001hgh.3	chr1	+	207925382	207968861	207925557	207966936	10	207925382,207930358,207930884,207932983,207934593,207940357,207956636,207958415,207958963,207966863,	207925654,207930547,207930987,207933069,207934791,207940540,207956675,207958451,207959027,207968861,	P15529-7	uc001hgh.3
uc001hgr.2	chr1	-	207974866	207996048	207974866	207974866	6	207974866,207979349,207989273,207990583,207992306,207995548,	207976007,207979442,207989425,207990759,207992491,207996048,		uc001hgr.2
uc009xcm.1	chr1	-	207974866	207996048	207974866	207974866	5	207974866,207979349,207989273,207990583,207995548,	207976007,207979442,207989425,207990759,207996048,		uc009xcm.1
uc021pik.2	chr1	-	207975196	207975868	207975266	207975569	1	207975196,	207975868,		uc021pik.2
uc010psi.2	chr1	+	207991723	207995941	207991723	207991723	1	207991723,	207995941,		uc010psi.2
uc001hgu.2	chr1	-	208039465	208042417	208039465	208039465	2	208039465,208042372,	208041368,208042417,		uc001hgu.2
uc001hgv.1	chr1	-	208059882	208063837	208061082	208063182	5	208059882,208062026,208062505,208062809,208063059,	208061268,208062191,208062558,208062966,208063837,	Q5JTA5	uc001hgv.1
uc001hgw.1	chr1	-	208059882	208084683	208061082	208084425	8	208059882,208062026,208062505,208062809,208070837,208072317,208073165,208084346,	208061268,208062191,208062558,208062966,208070918,208072571,208073348,208084683,	P28906	uc001hgw.1
uc001hgx.1	chr1	-	208059882	208084683	208061448	208084425	8	208059882,208062026,208062505,208062809,208070837,208072317,208073165,208084346,	208061463,208062191,208062558,208062966,208070918,208072571,208073348,208084683,	P28906-2	uc001hgx.1
uc010psj.1	chr1	-	208059882	208084683	208061082	208073276	7	208059882,208062026,208062505,208062809,208070837,208073165,208084346,	208061268,208062191,208062558,208062966,208070918,208073348,208084683,	B4DG27	uc010psj.1
uc001hgy.3	chr1	-	208195587	208202551	208200587	208202422	3	208195587,208201353,208202174,	208200683,208201504,208202551,	Q9HAE7	uc001hgy.3
uc001hgz.3	chr1	-	208195587	208417665	208200587	208391267	32	208195587,208201353,208202174,208204934,208206663,208207837,208211715,208212169,208212965,208213336,208215442,208216405,208217852,208218411,208219222,208224353,208224600,208225671,208227765,208234030,208252604,208255756,208257724,208266130,208269373,208270074,208272190,208276491,208315673,208383624,208390079,208416987,	208200683,208201504,208202387,208205104,208206854,208207937,208211819,208212329,208213112,208213403,208215711,208216548,208218087,208218555,208219462,208224447,208224768,208225808,208227883,208234182,208252795,208255853,208257925,208266245,208269470,208270228,208272314,208276592,208315808,208383807,208391347,208417665,	O75051	uc001hgz.3
uc001hha.4	chr1	-	208383347	208392095	208383498	208391429	2	208383347,208390079,	208383807,208392095,	O75051-2	uc001hha.4
uc009xcn.3	chr1	+	209602167	209605892	209602642	209605694	4	209602167,209602525,209603769,209605548,	209602433,209602753,209603821,209605892,	NP_001098018	uc009xcn.3
uc010psk.2	chr1	+	209605477	209605587	209605477	209605477	1	209605477,	209605587,		uc010psk.2
uc001hhf.4	chr1	+	209757044	209785844	209768328	209785604	11	209757044,209768299,209773327,209776558,209778880,209779664,209781202,209782324,209783195,209784809,209785136,	209757117,209768420,209773456,209776633,209779019,209779788,209781278,209782437,209783274,209784897,209785844,	Q96NX5-2	uc001hhf.4
uc001hhd.3	chr1	+	209757044	209787284	209768328	209786220	13	209757044,209768299,209773327,209776558,209778880,209779664,209781202,209782324,209783195,209784809,209785136,209786129,209786384,	209757117,209768420,209773456,209776633,209779019,209779788,209781278,209782437,209783274,209784897,209785561,209786257,209787284,	Q96NX5	uc001hhd.3
uc001hhe.3	chr1	+	209757061	209787284	209768328	209786220	13	209757061,209768299,209773327,209776558,209778880,209779664,209781202,209782324,209783195,209784809,209785136,209786129,209786384,	209757277,209768420,209773456,209776633,209779019,209779788,209781278,209782437,209783274,209784897,209785561,209786257,209787284,	Q96NX5	uc001hhe.3
uc001hhg.3	chr1	-	209788217	209824679	209788615	209824289	22	209788217,209789815,209790754,209791251,209791796,209795880,209796326,209796849,209797184,209798992,209800211,209800727,209801379,209803081,209803959,209805927,209806414,209807791,209811252,209811878,209823308,209824261,	209788752,209789969,209790931,209791393,209792004,209796025,209796524,209797070,209797345,209799371,209800323,209800924,209801535,209803270,209804080,209806121,209806478,209807983,209811326,209811993,209823463,209824679,	Q13751	uc001hhg.3
uc009xco.3	chr1	-	209788217	209825674	209788615	209824289	23	209788217,209789815,209790754,209791251,209791796,209795880,209796326,209796849,209797184,209798992,209800211,209800727,209801379,209803081,209803959,209805927,209806414,209807791,209811252,209811878,209823308,209824261,209825593,	209788752,209789969,209790931,209791393,209792004,209796025,209796524,209797070,209797345,209799371,209800323,209800924,209801535,209803270,209804080,209806121,209806478,209807983,209811326,209811993,209823463,209824326,209825674,	Q13751	uc009xco.3
uc001hhh.3	chr1	-	209788217	209825820	209788615	209824289	23	209788217,209789815,209790754,209791251,209791796,209795880,209796326,209796849,209797184,209798992,209800211,209800727,209801379,209803081,209803959,209805927,209806414,209807791,209811252,209811878,209823308,209824261,209825713,	209788752,209789969,209790931,209791393,209792004,209796025,209796524,209797070,209797345,209799371,209800323,209800924,209801535,209803270,209804080,209806121,209806478,209807983,209811326,209811993,209823463,209824326,209825820,	Q13751	uc001hhh.3
uc010psl.1	chr1	-	209796326	209825820	209796326	209796326	16	209796326,209796849,209797184,209800211,209800727,209801379,209803081,209803959,209805927,209806414,209807791,209811252,209811878,209823308,209824261,209825713,	209796524,209797070,209797345,209800323,209800924,209801535,209803270,209804080,209806121,209806478,209807983,209811326,209811993,209823463,209824326,209825820,		uc010psl.1
uc021pil.1	chr1	-	209796788	209796855	209796788	209796788	1	209796788,	209796855,		uc021pil.1
uc009xcp.1	chr1	-	209803713	209825820	209803900	209824289	8	209803713,209805927,209806414,209811252,209811878,209823308,209824261,209825713,	209804080,209806121,209806478,209811326,209811993,209823463,209824326,209825820,		uc009xcp.1
uc001hhi.4	chr1	+	209848669	209849735	209849029	209849341	2	209848669,209848997,	209848894,209849735,	P27469	uc001hhi.4
uc021pim.1	chr1	+	209849029	209849341	209849029	209849341	1	209849029,	209849341,	P27469	uc021pim.1
uc001hhj.3	chr1	+	209859524	209908295	209878287	209907866	7	209859524,209878261,209879155,209880053,209880287,209905780,209907648,	209859630,209878375,209879286,209880165,209880473,209905924,209908295,	P28845	uc001hhj.3
uc021pin.1	chr1	+	209859524	209908295	209878287	209907866	7	209859524,209878239,209879155,209880053,209880287,209905780,209907648,	209859630,209878375,209879286,209880165,209880473,209905924,209908295,	P28845	uc021pin.1
uc001hhk.3	chr1	+	209878135	209908295	209878287	209907866	6	209878135,209879155,209880053,209880287,209905780,209907648,	209878375,209879286,209880165,209880473,209905924,209908295,	P28845	uc001hhk.3
uc001hhm.2	chr1	+	209929393	209953000	209933384	209951464	13	209929393,209932378,209933326,209935859,209936157,209936412,209936707,209936836,209946292,209948693,209948943,209951455,209952659,	209929654,209932479,209933729,209936007,209936215,209936437,209936737,209936932,209946364,209948834,209949081,209951518,209953000,	Q9Y228-3	uc001hhm.2
uc001hho.3	chr1	+	209929393	209955668	209933384	209955493	17	209929393,209932378,209933326,209935859,209936157,209936412,209936707,209936836,209946292,209948693,209948943,209950696,209951455,209952659,209953814,209954689,209955400,	209929654,209932479,209933729,209936007,209936215,209936437,209936737,209936932,209946364,209948834,209949081,209950832,209951518,209952719,209953951,209954803,209955668,	Q9Y228	uc001hho.3
uc001hhn.3	chr1	+	209929393	209955668	209933384	209955493	17	209929393,209932378,209933326,209935859,209936157,209936412,209936707,209936836,209946292,209948693,209948943,209950696,209951455,209952659,209953814,209954689,209955400,	209929654,209932479,209933669,209936007,209936215,209936437,209936737,209936932,209946364,209948834,209949081,209950832,209951518,209952719,209953951,209954803,209955668,	Q9Y228-2	uc001hhn.3
uc009xcr.3	chr1	+	209931842	209955668	209933384	209955493	17	209931842,209932378,209933326,209935859,209936157,209936412,209936707,209936836,209946292,209948693,209948943,209950696,209951455,209952659,209953814,209954689,209955400,	209932199,209932479,209933729,209936007,209936215,209936437,209936737,209936932,209946364,209948834,209949081,209950832,209951518,209952719,209953951,209954803,209955668,	Q9Y228	uc009xcr.3
uc001hhp.1	chr1	-	209955661	209957890	209956169	209956979	2	209955661,209957722,	209957054,209957890,	Q96LT6	uc001hhp.1
uc021pio.1	chr1	-	209956169	209956979	209956169	209956979	1	209956169,	209956979,	Q96LT6	uc021pio.1
uc001hhq.2	chr1	-	209958967	209979520	209961764	209974758	9	209958967,209963011,209963839,209965613,209968634,209969692,209974584,209975316,209979291,	209961989,209963130,209964232,209965772,209968763,209969897,209974761,209975388,209979520,	O14896	uc001hhq.2
uc010psm.2	chr1	-	209958967	209979520	209961764	209969786	7	209958967,209963011,209963839,209965613,209968634,209969692,209979291,	209961989,209963130,209964232,209965772,209968763,209969897,209979520,	NP_001193625	uc010psm.2
uc001hhr.2	chr1	+	210001311	210030910	210001408	210024792	12	210001311,210003452,210004147,210006529,210008419,210010145,210012253,210014197,210015609,210015927,210016795,210024548,	210001515,210003492,210004388,210006703,210008508,210010556,210012473,210014400,210015792,210016040,210017041,210030910,	Q68CQ4	uc001hhr.2
uc009xcu.2	chr1	+	210001311	210030910	210010349	210024792	12	210001311,210003452,210004147,210006529,210008419,210010145,210012253,210014197,210015609,210015927,210016795,210024548,	210001515,210003492,210004388,210006738,210008508,210010556,210012473,210014400,210015792,210016040,210017041,210030910,	Q68CQ4	uc009xcu.2
uc001hhs.5	chr1	+	210111518	210337633	210111595	210334387	10	210111518,210126053,210139237,210186977,210194383,210267666,210273356,210329065,210332765,210334073,	210111622,210126101,210139358,210187142,210194599,210267938,210273806,210329255,210332822,210337633,	F5H426	uc001hhs.5
