# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_DOWNSTREAM	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_START_LOST	variants_effect_STOP_GAINED	variants_effect_SYNONYMOUS_CODING	variants_effect_UPSTREAM	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
fdxD	CFBS_3719	YP_008008555.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ffh	CFBS_3073	YP_008007909.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fgd1	CFBS_0423	YP_008005259.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1011	0	0	0	0	0	0
fic	CFBS_3857	YP_008008693.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fmt	CFBS_1497	YP_008006333.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fmu	CFBS_1498	YP_008006334.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
folB	CFBS_3823	YP_008008659.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
folE	CFBS_3825	YP_008008661.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
folK	CFBS_3822	YP_008008658.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
folP1	CFBS_3824	YP_008008660.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
folP2	CFBS_1286	YP_008006122.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
fpg	CFBS_3082	YP_008007918.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fprB	CFBS_0929	YP_008005765.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ftsH	CFBS_3826	YP_008008662.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ftsK	CFBS_2902	YP_008007737.1		0	1	0	1	1	0	0	0	1	0	1	0	5000	1	0	2652	0	0	0	0	0	0
ftsY	CFBS_3078	YP_008007914.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fucA	CFBS_0763	YP_008005599.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	657	0	0	0	0	0	0
gabD1	CFBS_0250	YP_008005086.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
gabD2	CFBS_1826	YP_008006662.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
gabT	CFBS_2740	YP_008007576.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
gadB	CFBS_3649	YP_008008485.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
galE1	CFBS_3850	YP_008008686.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
galU	CFBS_1045	YP_008005881.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
gcp	CFBS_3623	YP_008008459.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
gcvT	CFBS_2340	YP_008007176.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
gdh	CFBS_2623	YP_008007459.1		0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	4875	0	0	0	1	0	5000
ggtA	CFBS_0812	YP_008005648.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
ggtB	CFBS_2534	YP_008007370.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1932	0	0	0	0	0	0
gidB	CFBS_4152	YP_008008987.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	675	0	0	0	0	0	0
glcB	CFBS_1929	YP_008006765.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2226	0	0	0	0	0	0
glgC	CFBS_1292	YP_008006128.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
glgE	CFBS_1412	YP_008006248.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
glgP	CFBS_1413	YP_008006249.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
glnA3	CFBS_1970	YP_008006806.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
glnB	CFBS_3076	YP_008007912.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
glnD	CFBS_3075	YP_008007911.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
glnQ2	CFBS_2715	YP_008007551.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
glpD2	CFBS_3493	YP_008008329.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
glpQ1	CFBS_4072	YP_008008907.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	825	0	0	0	0	0	0
gltA1	CFBS_1200	YP_008006036.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
gltA2	CFBS_0942	YP_008005778.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
gltB	CFBS_4092	YP_008008927.1		0	0	1	2	0	1	0	0	0	2	0	0	0	1	0	4584	0	0	0	2	0	5000
gltD	CFBS_4091	YP_008008926.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
gltX	CFBS_3155	YP_008007991.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1473	0	0	0	0	0	0
glyA	CFBS_1160	YP_008005996.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
gmk	CFBS_1480	YP_008006316.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
grcC2	CFBS_1041	YP_008005877.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	978	0	0	0	0	0	0
groEL1	CFBS_3621	YP_008008457.1		0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1620	0	0	0	1	0	5000
groEL2	CFBS_0457	YP_008005293.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
groES	CFBS_3622	YP_008008458.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
guaA	CFBS_3600	YP_008008436.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1578	0	0	0	0	0	0
guaB2	CFBS_3615	YP_008008451.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
hadB	CFBS_0668	YP_008005504.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
hbhA	CFBS_0495	YP_008005331.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
helY	CFBS_2215	YP_008007051.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
hemA	CFBS_0531	YP_008005367.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1407	0	0	0	0	0	0
hemB	CFBS_0534	YP_008005370.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
hemD	CFBS_0533	YP_008005369.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
hisC2	CFBS_4000	YP_008008835.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
hisE	CFBS_2247	YP_008007083.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
hisG	CFBS_2246	YP_008007082.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
hmp	CFBS_3788	YP_008008624.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1077	0	0	0	0	0	0
hpx	CFBS_3349	YP_008008185.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
hycE	CFBS_0093	YP_008004929.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ideR	CFBS_2863	YP_008007699.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
idsA1	CFBS_3602	YP_008008438.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ilvB2	CFBS_3687	YP_008008523.1		0	0	0	5	5	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0
ilvE	CFBS_2339	YP_008007175.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ilvG	CFBS_1912	YP_008006748.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
ilvX	CFBS_3725	YP_008008561.1		0	0	1	3	1	1	0	0	0	2	1	0	5000	1	0	1548	0	0	0	2	0	5000
infA	CFBS_3679	YP_008008515.1		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	5000
infC	CFBS_1731	YP_008006567.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
iniA	CFBS_0358	YP_008005194.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
iniB	CFBS_0357	YP_008005193.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
iniC	CFBS_0359	YP_008005195.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1482	0	0	0	0	0	0
ino1	CFBS_0051	YP_008004887.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1104	0	0	0	0	0	0
iscS	CFBS_3192	YP_008008028.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ispD	CFBS_3799	YP_008008635.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ispF	CFBS_3798	YP_008008634.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
iunH	CFBS_3596	YP_008008432.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
kdpA	CFBS_1085	YP_008005921.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
kdpB	CFBS_1086	YP_008005922.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
kdpC	CFBS_1087	YP_008005923.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
kdpD	CFBS_1083	YP_008005919.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	2583	0	0	0	0	0	0
kdpE	CFBS_1082	YP_008005918.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
kdpF	CFBS_1084	YP_008005920.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
lat	CFBS_3481	YP_008008317.1		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1350	0	0	0
lepB	CFBS_3060	YP_008007896.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
leuB	CFBS_3158	YP_008007994.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
leuC	CFBS_3151	YP_008007987.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
leuD	CFBS_3150	YP_008007986.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
leuS	CFBS_0046	YP_008004882.1		0	0	0	3	1	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	2	0	5000
lexA	CFBS_2872	YP_008007708.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lhr	CFBS_3487	YP_008008323.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
ligA	CFBS_3179	YP_008008015.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
ligC	CFBS_3955	YP_008008790.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lipE	CFBS_4003	YP_008008838.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
lipG	CFBS_0678	YP_008005514.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lipL	CFBS_1595	YP_008006431.1		0	0	0	4	3	0	0	0	0	1	3	0	5000	0	0	0	0	0	0	1	0	5000
lipM	CFBS_2414	YP_008007250.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
lipN	CFBS_3132	YP_008007968.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lipO	CFBS_1517	YP_008006353.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
lipQ	CFBS_2631	YP_008007467.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lipR	CFBS_3252	YP_008008088.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lipT	CFBS_2166	YP_008007002.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
lldD1	CFBS_0730	YP_008005566.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpdA	CFBS_3494	YP_008008330.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lppE	CFBS_1973	YP_008006809.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lppH	CFBS_3793	YP_008008629.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lppI	CFBS_2167	YP_008007003.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lppK	CFBS_2241	YP_008007077.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lppO	CFBS_2420	YP_008007256.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
lppS	CFBS_2668	YP_008007504.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lppW	CFBS_3062	YP_008007898.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqA	CFBS_3181	YP_008008017.1		0	0	0	3	3	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0
lpqE	CFBS_3801	YP_008008637.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqF	CFBS_3810	YP_008008646.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
lpqJ	CFBS_0360	YP_008005196.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqK	CFBS_0414	YP_008005250.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lpqN	CFBS_0609	YP_008005445.1		0	0	0	3	3	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0
lpqR	CFBS_0880	YP_008005716.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqS	CFBS_0890	YP_008005726.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lpqU	CFBS_1076	YP_008005912.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqX	CFBS_1307	YP_008006143.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lpqY	CFBS_1315	YP_008006151.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
lprH	CFBS_1509	YP_008006345.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lprK	CFBS_0188	YP_008005024.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
lprN	CFBS_3711	YP_008008547.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lprO	CFBS_0194	YP_008005030.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
lprQ	CFBS_0503	YP_008005339.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lsr2	CFBS_3814	YP_008008650.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
ltp3	CFBS_3739	YP_008008575.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1185	0	0	0	0	0	0
ltp4	CFBS_3738	YP_008008574.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
lysA	CFBS_1375	YP_008006211.1		0	0	0	3	1	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	2	0	5000
lysS1	CFBS_1730	YP_008006566.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	3519	0	0	0	0	0	0
lysS2	CFBS_3815	YP_008008651.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
lytB1	CFBS_3582	YP_008008418.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
malQ	CFBS_1871	YP_008006707.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mapA	CFBS_0770	YP_008005606.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mas	CFBS_3098	YP_008007934.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mazG	CFBS_1075	YP_008005911.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mbtA	CFBS_2523	YP_008007359.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mbtB	CFBS_2522	YP_008007358.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mbtC	CFBS_2521	YP_008007357.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1335	0	0	0	0	0	0
mbtD	CFBS_2520	YP_008007356.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mbtE	CFBS_2519	YP_008007355.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mce1B	CFBS_0185	YP_008005021.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mce1F	CFBS_0189	YP_008005025.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1548	0	0	0	0	0	0
mce3F	CFBS_2069	YP_008006905.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mce4A	CFBS_3715	YP_008008551.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1203	0	0	0	0	0	0
mce4B	CFBS_3714	YP_008008550.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mce4C	CFBS_3713	YP_008008549.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mce4D	CFBS_3712	YP_008008548.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mcelC	CFBS_0186	YP_008005022.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mcelD	CFBS_0187	YP_008005023.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
mcr	CFBS_1216	YP_008006053.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mdh	CFBS_1320	YP_008006156.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
menB	CFBS_0572	YP_008005408.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
menE	CFBS_0566	YP_008005402.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mesT	CFBS_3354	YP_008008190.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
metC	CFBS_3539	YP_008008375.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
metH	CFBS_2250	YP_008007086.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3579	0	0	0	0	0	0
metK	CFBS_1483	YP_008006319.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1212	0	0	0	0	0	0
metX	CFBS_3540	YP_008008376.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mgtC	CFBS_1903	YP_008006739.1		0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	705	0	0	0	0	0	0
mihF	CFBS_1478	YP_008006315.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mmaA1	CFBS_0677	YP_008005513.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mmaA2	CFBS_0676	YP_008005512.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	864	0	0	0	0	0	0
mmaA3	CFBS_0675	YP_008005511.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mmaA4	CFBS_0674	YP_008005510.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mmpL1	CFBS_0417	YP_008005253.1		0	0	1	2	0	1	0	0	0	2	0	0	0	1	0	2877	0	0	0	2	0	5000
mmpL2	CFBS_0529	YP_008005365.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
mmpL5	CFBS_0711	YP_008005547.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mmpS3	CFBS_2327	YP_008007163.1		0	1	0	2	2	0	0	0	1	0	2	0	5000	1	0	900	0	0	0	0	0	0
mnmA	CFBS_3191	YP_008008027.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
moaA1	CFBS_0912	YP_008005748.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
moaA3	CFBS_3519	YP_008008355.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
moaB3	CFBS_3518	YP_008008354.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
moaC3	CFBS_3517	YP_008008353.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
moaD2	CFBS_0911	YP_008005747.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
moaX	CFBS_3516	YP_008008352.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
moeA1	CFBS_1046	YP_008005882.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
moeA2	CFBS_0455	YP_008005291.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
moeY	CFBS_1440	YP_008006276.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2148	0	0	0	0	0	0
mprA	CFBS_1033	YP_008005869.1		0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	5000
mprB	CFBS_1034	YP_008005870.1		0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	5000
mpt63	CFBS_2023	YP_008006859.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mqo	CFBS_3007	YP_008007843.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mrp	CFBS_1309	YP_008006145.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
msrA	CFBS_0148	YP_008004984.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mtr	CFBS_3010	YP_008007846.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
murB	CFBS_0502	YP_008005338.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
murI	CFBS_1423	YP_008006259.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
mutA	CFBS_1590	YP_008006426.1		0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	1848	0	0	0	0	0	0
mutB	CFBS_1591	YP_008006427.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
mutY	CFBS_3805	YP_008008642.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	915	0	0	0	0	0	0
mycP1	CFBS_4115	YP_008008950.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
mycP2	CFBS_4118	YP_008008953.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1653	0	0	0	0	0	0
mycP4	CFBS_3667	YP_008008503.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
nagA	CFBS_3531	YP_008008367.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
narK2	CFBS_1833	YP_008006669.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1188	0	0	0	0	0	0
narK3	CFBS_0278	YP_008005114.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
narL1	CFBS_0886	YP_008005722.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
narL2	CFBS_0887	YP_008005723.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1278	0	0	0	1	0	5000
narU	CFBS_0284	YP_008005120.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
